window,date_start,date_end,total_edges,retrain_triggered,signal_fired,cooldown_active,windows_since_retrain,f1,directional_acc,y_true,y_pred,best_params,graph_msm,unstable_edges,active_features,retrainer,model_type
44,2020-08-06,2022-08-05,23,False,False,True,1,0.3212,0.5833,"[1, 1, 0, 2, 1, 2, 1, 1, 0, 1, 0, 0, 1, 1, 2, 0, 0, 0, 0, 1, 0]","[0, 2, 0, 2, 2, 1, 0, 0, 2, 1, 0, 0, 2, 2, 0, 0, 0, 0, 2, 0, 2]","{""C"": 100.0, ""class_weight"": null, ""penalty"": ""l2"", ""solver"": ""saga""}",,,,fixed_3,lr
45,2020-09-04,2022-09-06,20,False,False,True,2,0.4646,0.7368,"[0, 2, 2, 2, 2, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 1, 2, 0, 0, 2, 2]","[0, 2, 2, 2, 2, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 2, 2, 0, 2]","{""C"": 100.0, ""class_weight"": null, ""penalty"": ""l2"", ""solver"": ""saga""}",,,,fixed_3,lr
46,2020-10-06,2022-10-05,20,True,True,False,0,0.4981,0.8,"[1, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 2, 2, 2, 0, 0, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0]","{""C"": 100.0, ""class_weight"": null, ""penalty"": ""l2"", ""solver"": ""saga""}",,,,fixed_3,lr
47,2020-11-04,2022-11-03,21,False,False,True,1,0.6382,0.8235,"[0, 2, 2, 2, 0, 2, 2, 0, 2, 0, 0, 2, 0, 2, 2, 1, 0, 1, 2, 1, 1]","[0, 2, 2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 2, 2, 1]","{""C"": 100.0, ""class_weight"": null, ""penalty"": ""l2"", ""solver"": ""saga""}",,,,fixed_3,lr
48,2020-12-04,2022-12-05,18,False,False,True,2,0.3772,0.5556,"[0, 0, 1, 2, 0, 2, 2, 0, 0, 0, 0, 1, 2, 0, 2, 0, 0, 2, 1, 0, 2]","[0, 0, 2, 2, 0, 0, 2, 2, 0, 1, 0, 2, 2, 2, 1, 1, 1, 2, 2, 0, 0]","{""C"": 100.0, ""class_weight"": null, ""penalty"": ""l2"", ""solver"": ""saga""}",,,,fixed_3,lr
49,2021-01-06,2023-01-05,17,True,True,False,0,0.5325,0.5,"[0, 2, 1, 2, 2, 1, 1, 1, 0, 0, 2, 2, 1, 1, 2, 1, 0, 2, 2, 2, 0]","[0, 2, 2, 1, 2, 2, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 1, 2, 2, 1, 0]","{""C"": 10.0, ""class_weight"": null, ""penalty"": ""l2"", ""solver"": ""saga""}",,,,fixed_3,lr
50,2021-02-05,2023-02-06,15,False,False,True,1,0.4512,0.2857,"[0, 2, 0, 0, 1, 2, 1, 1, 0, 1, 0, 1, 2, 0, 1, 0, 0, 2, 2, 1, 0]","[1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 0, 2, 1, 2, 1, 1, 1, 0]","{""C"": 10.0, ""class_weight"": null, ""penalty"": ""l2"", ""solver"": ""saga""}",,,,fixed_3,lr
51,2021-03-09,2023-03-08,29,False,False,True,2,0.3981,0.3571,"[1, 0, 0, 1, 2, 0, 2, 0, 2, 2, 0, 1, 2, 1, 1, 2, 2, 2, 1, 0, 1]","[1, 1, 1, 1, 0, 0, 2, 1, 2, 2, 2, 1, 1, 2, 2, 1, 2, 1, 2, 1, 1]","{""C"": 10.0, ""class_weight"": null, ""penalty"": ""l2"", ""solver"": ""saga""}",,,,fixed_3,lr
52,2021-04-08,2023-04-06,18,True,True,False,0,0.3986,0.2727,"[1, 1, 1, 0, 2, 1, 1, 1, 1, 0, 1, 1, 0, 0, 2, 2, 1, 0, 0, 0, 2]","[1, 1, 2, 2, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 2]","{""C"": 1.0, ""class_weight"": null, ""penalty"": ""l2"", ""solver"": ""saga""}",,,,fixed_3,lr
53,2021-05-07,2023-05-08,31,False,False,True,1,0.2902,0.0833,"[1, 0, 2, 1, 1, 1, 0, 2, 2, 1, 1, 0, 0, 2, 2, 1, 0, 2, 2, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1]","{""C"": 1.0, ""class_weight"": null, ""penalty"": ""l2"", ""solver"": ""saga""}",,,,fixed_3,lr
54,2021-06-08,2023-06-07,28,False,False,True,2,0.2646,0.0909,"[1, 2, 1, 2, 2, 1, 2, 1, 0, 0, 1, 0, 0, 2, 1, 1, 2, 1, 1, 0, 1]","[1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2]","{""C"": 1.0, ""class_weight"": null, ""penalty"": ""l2"", ""solver"": ""saga""}",,,,fixed_3,lr
55,2021-07-08,2023-07-10,25,True,True,False,0,0.3714,0.1818,"[1, 2, 2, 2, 1, 1, 2, 1, 0, 1, 2, 1, 1, 0, 2, 1, 1, 0, 1, 0, 2]","[1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]","{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2"", ""solver"": ""saga""}",,,,fixed_3,lr
56,2021-08-06,2023-08-08,15,False,False,True,1,0.2372,0.0667,"[0, 0, 1, 1, 2, 0, 0, 0, 1, 2, 1, 2, 0, 2, 2, 2, 2, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]","{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2"", ""solver"": ""saga""}",,,,fixed_3,lr
57,2021-09-07,2023-09-07,16,False,False,True,2,0.4204,0.1818,"[1, 1, 2, 0, 1, 2, 0, 1, 1, 0, 0, 1, 2, 0, 1, 2, 1, 1, 0, 2, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1]","{""C"": 0.1, ""class_weight"": null, ""penalty"": ""l2"", ""solver"": ""saga""}",,,,fixed_3,lr
58,2021-10-06,2023-10-06,16,True,True,False,0,0.4111,0.5,"[2, 2, 2, 1, 0, 0, 2, 1, 0, 0, 0, 1, 2, 0, 0, 0, 2, 2, 2, 2, 2]","[2, 2, 1, 2, 1, 1, 2, 1, 1, 1, 0, 2, 0, 1, 0, 2, 2, 0, 2, 2, 2]","{""C"": 0.010000000000000002, ""class_weight"": null, ""penalty"": ""l2"", ""solver"": ""saga""}",,,,fixed_3,lr
59,2021-11-04,2023-11-06,15,False,False,True,1,0.3579,0.1667,"[1, 1, 1, 0, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 0, 1]","[1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","{""C"": 0.010000000000000002, ""class_weight"": null, ""penalty"": ""l2"", ""solver"": ""saga""}",,,,fixed_3,lr
60,2021-12-06,2023-12-06,16,False,False,True,2,0.3086,0.1818,"[1, 2, 2, 1, 2, 2, 1, 1, 2, 2, 0, 2, 1, 2, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1]","{""C"": 0.010000000000000002, ""class_weight"": null, ""penalty"": ""l2"", ""solver"": ""saga""}",,,,fixed_3,lr
61,2022-01-05,2024-01-08,15,True,True,False,0,0.2222,0.0,"[2, 1, 2, 1, 1, 1, 0, 2, 2, 1, 1, 1, 2, 1, 2, 1, 0, 2, 2, 1, 1]","[1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]","{""C"": 0.10000000000000002, ""class_weight"": null, ""penalty"": ""l2"", ""solver"": ""saga""}",,,,fixed_3,lr
