window,date_start,date_end,total_edges,retrain_triggered,signal_fired,cooldown_active,windows_since_retrain,f1,directional_acc,y_true,y_pred,best_params,graph_msm,unstable_edges,active_features,retrainer,model_type
11,2017-11-02,2019-11-04,16,False,False,False,10,0.3768,0.4615,"[2, 1, 1, 2, 2, 0, 1, 1, 1, 2, 1, 1, 0, 0, 1, 2, 2, 2, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 1, 2, 0, 1, 0, 0, 0, 2, 0, 2, 1, 2, 1, 0, 0]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",,,,adwin_delta_0.05,rf
12,2017-12-04,2019-12-04,16,False,False,False,11,0.4485,0.6923,"[2, 1, 2, 0, 1, 2, 2, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1, 0, 2, 2, 0]","[2, 2, 1, 0, 2, 0, 2, 2, 2, 2, 2, 2, 0, 1, 0, 2, 2, 0, 2, 0, 0]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",,,,adwin_delta_0.05,rf
13,2018-01-04,2020-01-06,19,False,False,False,12,0.3627,0.5,"[2, 0, 2, 2, 0, 2, 0, 2, 2, 2, 0, 1, 1, 0, 0, 2, 1, 2, 0, 2, 2]","[0, 1, 2, 2, 2, 1, 1, 1, 1, 2, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 2]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",,,,adwin_delta_0.05,rf
14,2018-02-05,2020-02-05,17,False,False,False,13,0.565,0.7222,"[2, 2, 0, 2, 1, 2, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 0]","[2, 2, 0, 0, 2, 1, 1, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",,,,adwin_delta_0.05,rf
15,2018-03-07,2020-03-06,25,False,False,False,14,0.5694,0.85,"[0, 0, 2, 0, 0, 2, 0, 2, 0, 1, 0, 0, 2, 2, 2, 0, 2, 0, 0, 2, 0]","[0, 0, 2, 0, 0, 2, 0, 2, 0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 0, 2, 1]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",,,,adwin_delta_0.05,rf
16,2018-04-06,2020-04-06,26,False,False,False,15,0.3973,0.6316,"[2, 1, 2, 2, 0, 2, 0, 2, 2, 0, 0, 2, 1, 2, 2, 0, 2, 0, 0, 2, 2]","[0, 0, 2, 0, 2, 2, 0, 2, 0, 0, 0, 0, 2, 2, 2, 0, 2, 2, 0, 0, 2]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",,,,adwin_delta_0.05,rf
17,2018-05-07,2020-05-06,30,False,False,False,16,0.3248,0.5789,"[0, 2, 2, 1, 0, 0, 2, 2, 2, 0, 2, 0, 1, 2, 2, 0, 2, 2, 2, 2, 0]","[0, 0, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 0, 2, 2, 0, 2]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",,,,adwin_delta_0.05,rf
18,2018-06-06,2020-06-05,20,False,False,False,17,0.467,0.75,"[2, 2, 0, 0, 0, 2, 2, 2, 0, 1, 0, 2, 2, 0, 2, 0, 2, 2, 2, 2, 2]","[2, 2, 2, 0, 0, 2, 0, 2, 2, 2, 2, 2, 0, 0, 2, 0, 2, 2, 2, 2, 2]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",,,,adwin_delta_0.05,rf
19,2018-07-06,2020-07-07,28,False,False,False,18,0.3881,0.6,"[0, 2, 0, 2, 0, 2, 2, 0, 2, 2, 1, 2, 0, 0, 2, 0, 2, 0, 2, 2, 2]","[0, 2, 0, 2, 0, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",,,,adwin_delta_0.05,rf
20,2018-08-06,2020-08-05,36,False,False,False,19,0.3652,0.6471,"[2, 2, 1, 2, 0, 2, 0, 1, 2, 1, 0, 2, 2, 2, 2, 2, 1, 2, 0, 2, 2]","[2, 2, 0, 2, 0, 2, 0, 2, 0, 0, 0, 0, 0, 2, 2, 0, 0, 2, 2, 2, 0]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",,,,adwin_delta_0.05,rf
21,2018-09-05,2020-09-03,28,False,False,False,20,0.3876,0.6,"[0, 0, 0, 2, 0, 1, 2, 2, 0, 0, 0, 0, 2, 0, 2, 2, 2, 0, 2, 2, 0]","[0, 0, 0, 2, 0, 2, 2, 0, 2, 2, 2, 0, 0, 0, 2, 2, 0, 2, 2, 0, 0]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",,,,adwin_delta_0.05,rf
22,2018-10-04,2020-10-05,24,False,False,False,21,0.3603,0.55,"[2, 0, 2, 2, 2, 2, 0, 0, 0, 1, 0, 2, 0, 2, 2, 0, 0, 0, 2, 0, 2]","[2, 2, 2, 2, 2, 0, 1, 2, 0, 0, 2, 2, 2, 2, 0, 0, 2, 0, 0, 0, 2]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",,,,adwin_delta_0.05,rf
23,2018-11-02,2020-11-03,21,False,False,False,22,0.3295,0.5263,"[2, 2, 2, 1, 2, 0, 2, 0, 2, 2, 0, 0, 2, 0, 2, 2, 0, 2, 0, 2, 1]","[2, 0, 2, 2, 1, 2, 0, 0, 2, 2, 0, 2, 2, 2, 2, 2, 0, 0, 2, 0, 2]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",,,,adwin_delta_0.05,rf
24,2018-12-04,2020-12-03,22,False,False,False,23,0.4347,0.75,"[1, 2, 0, 2, 0, 1, 0, 0, 2, 1, 2, 0, 0, 0, 1, 2, 2, 0, 1, 2, 0]","[2, 2, 0, 2, 2, 2, 0, 0, 0, 2, 2, 2, 0, 0, 2, 2, 0, 0, 2, 2, 0]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",,,,adwin_delta_0.05,rf
25,2019-01-07,2021-01-05,32,False,False,False,24,0.3606,0.5556,"[2, 2, 2, 2, 0, 1, 2, 0, 0, 2, 2, 1, 0, 2, 0, 0, 2, 0, 2, 2, 1]","[2, 2, 1, 1, 0, 0, 0, 2, 0, 2, 2, 0, 0, 0, 2, 0, 0, 0, 0, 2, 2]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",,,,adwin_delta_0.05,rf
26,2019-02-06,2021-02-04,33,False,False,False,25,0.3704,0.6667,"[2, 2, 2, 1, 1, 1, 2, 1, 1, 0, 0, 0, 1, 2, 0, 0, 2, 0, 0, 0, 2]","[0, 2, 2, 2, 0, 2, 0, 2, 2, 0, 0, 0, 2, 0, 0, 0, 2, 0, 2, 2, 2]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",,,,adwin_delta_0.05,rf
27,2019-03-08,2021-03-08,24,False,False,False,26,0.3386,0.5556,"[0, 2, 2, 2, 1, 2, 0, 2, 0, 0, 2, 0, 0, 2, 2, 1, 0, 2, 2, 2, 1]","[0, 0, 2, 0, 0, 2, 2, 2, 0, 2, 2, 0, 2, 0, 2, 2, 0, 0, 0, 2, 0]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",,,,adwin_delta_0.05,rf
28,2019-04-08,2021-04-07,22,False,False,False,27,0.1944,0.3571,"[1, 2, 2, 1, 2, 0, 2, 2, 0, 0, 2, 0, 2, 1, 1, 1, 2, 0, 1, 0, 1]","[0, 0, 2, 2, 0, 1, 0, 0, 2, 0, 0, 2, 0, 2, 2, 0, 2, 0, 0, 0, 2]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",,,,adwin_delta_0.05,rf
29,2019-05-08,2021-05-06,23,False,False,False,28,0.3556,0.6667,"[2, 2, 0, 0, 0, 2, 2, 0, 0, 0, 2, 1, 2, 0, 1, 1, 1, 1, 1, 0, 2]","[0, 2, 0, 0, 0, 0, 2, 2, 0, 0, 0, 2, 2, 0, 2, 0, 2, 2, 0, 0, 0]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",,,,adwin_delta_0.05,rf
30,2019-06-07,2021-06-07,19,False,False,False,29,0.4,0.6154,"[1, 1, 0, 2, 1, 1, 0, 0, 1, 0, 2, 2, 0, 2, 2, 1, 1, 1, 2, 2, 0]","[2, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 2, 2, 2, 0, 0, 2, 0, 2, 2, 0]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",,,,adwin_delta_0.05,rf
31,2019-07-09,2021-07-07,22,False,False,False,30,0.598,0.7222,"[2, 0, 2, 2, 0, 1, 0, 0, 0, 2, 2, 1, 2, 2, 0, 1, 2, 0, 0, 2, 0]","[0, 0, 2, 0, 1, 0, 0, 0, 0, 2, 2, 1, 2, 0, 0, 2, 2, 0, 0, 0, 0]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",,,,adwin_delta_0.05,rf
32,2019-08-07,2021-08-05,22,False,False,False,31,0.262,0.3846,"[2, 1, 1, 1, 2, 2, 1, 2, 0, 0, 1, 2, 2, 1, 1, 0, 2, 2, 0, 1, 2]","[2, 0, 0, 2, 0, 2, 0, 0, 0, 2, 0, 0, 0, 2, 1, 2, 2, 0, 2, 2, 2]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",,,,adwin_delta_0.05,rf
33,2019-09-06,2021-09-03,23,False,False,False,32,0.4519,0.7647,"[1, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 1, 2, 2, 1, 0, 0, 1, 0, 2, 0]","[2, 0, 2, 0, 2, 2, 0, 2, 2, 0, 0, 2, 2, 2, 2, 2, 0, 2, 0, 2, 0]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",,,,adwin_delta_0.05,rf
34,2019-10-07,2021-10-05,25,False,False,False,33,0.3175,0.5882,"[2, 2, 2, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 0, 2, 1, 1, 2]","[2, 0, 2, 2, 2, 0, 2, 2, 0, 2, 2, 0, 0, 0, 0, 2, 0, 2, 0, 0, 2]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",,,,adwin_delta_0.05,rf
35,2019-11-05,2021-11-03,24,False,False,False,34,0.3651,0.6471,"[2, 2, 2, 1, 0, 0, 1, 2, 1, 2, 0, 2, 0, 0, 1, 2, 0, 2, 0, 0, 2]","[0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 2]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",,,,adwin_delta_0.05,rf
36,2019-12-05,2021-12-03,18,False,False,False,35,0.4996,0.7895,"[0, 2, 2, 2, 0, 2, 0, 0, 2, 0, 0, 0, 2, 2, 2, 2, 1, 1, 0, 0, 2]","[0, 2, 2, 2, 0, 2, 0, 0, 2, 2, 0, 0, 2, 2, 2, 0, 2, 0, 0, 2, 0]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",,,,adwin_delta_0.05,rf
37,2020-01-07,2022-01-04,20,False,False,False,36,0.3185,0.5,"[1, 0, 1, 0, 0, 2, 2, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 2, 2, 2, 2]","[2, 2, 2, 2, 0, 1, 2, 0, 2, 2, 2, 0, 0, 0, 2, 2, 0, 0, 2, 2, 2]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",,,,adwin_delta_0.05,rf
38,2020-02-06,2022-02-03,31,False,False,False,37,0.4183,0.65,"[0, 2, 0, 2, 2, 0, 0, 0, 2, 1, 0, 0, 0, 0, 2, 2, 0, 0, 2, 0, 0]","[2, 2, 0, 2, 0, 0, 0, 2, 2, 0, 0, 0, 2, 2, 0, 2, 0, 2, 2, 0, 0]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",,,,adwin_delta_0.05,rf
39,2020-03-09,2022-03-07,26,False,False,False,38,0.4556,0.7,"[0, 0, 2, 0, 0, 0, 2, 2, 2, 2, 1, 2, 0, 2, 2, 2, 2, 0, 0, 2, 2]","[0, 0, 2, 0, 2, 0, 0, 2, 2, 0, 2, 0, 0, 0, 2, 0, 2, 0, 0, 2, 2]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",,,,adwin_delta_0.05,rf
40,2020-04-07,2022-04-05,19,False,False,False,39,0.3069,0.4737,"[0, 0, 2, 0, 0, 0, 2, 0, 1, 2, 1, 0, 0, 2, 0, 2, 2, 0, 2, 2, 2]","[0, 0, 2, 2, 0, 0, 0, 2, 2, 0, 0, 2, 0, 0, 1, 2, 2, 2, 0, 2, 0]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",,,,adwin_delta_0.05,rf
41,2020-05-07,2022-05-05,25,False,False,False,40,0.4583,0.7368,"[0, 0, 0, 2, 0, 1, 2, 0, 2, 0, 0, 1, 2, 0, 2, 2, 2, 0, 0, 2, 0]","[0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 2, 0, 2, 2, 2, 0, 0, 0, 2]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",,,,adwin_delta_0.05,rf
42,2020-06-08,2022-06-06,22,False,False,False,41,0.2511,0.5,"[2, 2, 0, 0, 0, 0, 0, 2, 0, 1, 2, 0, 2, 2, 0, 0, 1, 0, 2, 1, 2]","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",,,,adwin_delta_0.05,rf
43,2020-07-08,2022-07-07,30,False,False,False,42,0.4444,0.7222,"[2, 1, 0, 0, 0, 0, 2, 0, 2, 2, 2, 0, 1, 0, 2, 2, 2, 0, 0, 2, 1]","[2, 2, 0, 0, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 2, 0, 2, 0, 2, 0, 0]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",,,,adwin_delta_0.05,rf
44,2020-08-06,2022-08-05,23,False,False,False,43,0.25,0.4211,"[0, 0, 0, 2, 1, 2, 2, 1, 0, 2, 0, 0, 0, 2, 2, 0, 0, 0, 0, 2, 0]","[0, 0, 0, 0, 2, 2, 0, 0, 2, 0, 0, 2, 0, 2, 0, 2, 2, 2, 2, 0, 0]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",,,,adwin_delta_0.05,rf
45,2020-09-04,2022-09-06,20,False,False,False,44,0.7529,0.7619,"[0, 2, 2, 2, 2, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 2]","[0, 0, 2, 2, 2, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",,,,adwin_delta_0.05,rf
46,2020-10-06,2022-10-05,20,False,False,False,45,0.2843,0.4286,"[0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0, 0, 2, 2, 2, 0, 0, 2, 0, 0, 0]","[2, 2, 2, 0, 0, 0, 2, 1, 2, 0, 2, 0, 0, 2, 0, 2, 0, 0, 0, 2, 2]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",,,,adwin_delta_0.05,rf
47,2020-11-04,2022-11-03,21,False,False,False,46,0.3194,0.5263,"[0, 2, 2, 2, 0, 2, 2, 0, 2, 0, 0, 2, 0, 2, 2, 1, 0, 0, 2, 1, 0]","[0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 2, 2]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",,,,adwin_delta_0.05,rf
48,2020-12-04,2022-12-05,18,False,False,False,47,0.3467,0.55,"[0, 0, 0, 2, 0, 2, 2, 0, 0, 0, 0, 1, 2, 0, 2, 0, 0, 2, 0, 0, 2]","[0, 0, 0, 2, 0, 2, 0, 2, 0, 0, 2, 0, 1, 2, 2, 0, 2, 0, 2, 0, 0]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",,,,adwin_delta_0.05,rf
49,2021-01-06,2023-01-05,17,False,False,False,48,0.3473,0.5556,"[0, 2, 1, 2, 2, 2, 2, 0, 0, 0, 2, 2, 1, 1, 2, 2, 0, 2, 2, 2, 0]","[2, 0, 2, 0, 2, 0, 2, 1, 0, 0, 2, 2, 0, 2, 2, 2, 0, 0, 0, 0, 0]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",,,,adwin_delta_0.05,rf
50,2021-02-05,2023-02-06,15,False,False,False,49,0.3333,0.5789,"[0, 2, 0, 0, 2, 2, 1, 2, 0, 0, 0, 0, 2, 0, 2, 0, 0, 2, 2, 1, 0]","[2, 1, 0, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",,,,adwin_delta_0.05,rf
51,2021-03-09,2023-03-08,29,False,False,False,50,0.4962,0.7895,"[1, 0, 0, 0, 2, 0, 2, 0, 2, 2, 0, 2, 2, 1, 0, 2, 2, 2, 2, 0, 0]","[0, 0, 0, 0, 2, 0, 2, 0, 2, 2, 0, 0, 0, 2, 0, 2, 2, 0, 0, 0, 0]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",,,,adwin_delta_0.05,rf
52,2021-04-08,2023-04-06,18,False,False,False,51,0.3532,0.6429,"[2, 1, 1, 0, 2, 0, 2, 1, 1, 0, 1, 1, 0, 0, 2, 2, 1, 0, 0, 0, 2]","[2, 2, 2, 1, 2, 2, 0, 0, 0, 0, 2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 2]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",,,,adwin_delta_0.05,rf
53,2021-05-07,2023-05-08,31,False,False,False,52,0.2764,0.4706,"[1, 0, 2, 0, 0, 2, 0, 2, 2, 0, 1, 0, 0, 2, 2, 1, 0, 2, 2, 0, 1]","[2, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 2, 2, 0, 0, 0, 0, 2, 2, 2, 2]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",,,,adwin_delta_0.05,rf
