Date,SPY,QQQ,IWM,TLT,GLD,HYG,UUP,VIX,OVX,MOVE,USO
2017-01-23,195.7867431640625,116.0052490234375,119.42323303222656,94.32999420166016,115.79000091552734,54.03105545043945,21.628520965576172,11.770000457763672,30.790000915527344,75.5199966430664,90.55999755859375
2017-01-24,197.0420684814453,116.785888671875,121.25186920166016,93.68368530273438,115.2699966430664,54.0682373046875,21.636873245239258,11.069999694824219,29.59000015258789,75.52999877929688,90.95999908447266
2017-01-25,198.74761962890625,117.96141052246094,122.39368438720703,92.5079116821289,114.31999969482422,54.26033401489258,21.561689376831055,10.8100004196167,30.40999984741211,77.05999755859375,90.4800033569336
2017-01-26,198.53981018066406,118.08370971679688,121.90308380126953,92.81936645507812,113.26000213623047,54.235496520996094,21.703704833984375,10.630000114440918,29.59000015258789,74.69000244140625,92.23999786376953
2017-01-27,198.22813415527344,118.30940246582031,121.48379516601562,93.15422058105469,113.48999786376953,54.28511047363281,21.712059020996094,10.579999923706055,29.780000686645508,72.19000244140625,91.19999694824219
2017-01-30,196.99884033203125,117.38776397705078,119.7889633178711,92.87384796142578,113.97000122070312,54.173583984375,21.6702938079834,11.880000114440918,30.940000534057617,72.36000061035156,90.23999786376953
2017-01-31,196.98147583007812,117.15261840820312,120.62748718261719,93.52015686035156,115.55000305175781,54.11782455444336,21.494855880737305,11.989999771118164,31.329999923706055,72.5199966430664,90.55999755859375
2017-02-01,197.05941772460938,117.96141052246094,120.55609130859375,92.9419174194336,115.19999694824219,54.31821823120117,21.511568069458008,11.8100004196167,30.649999618530273,70.83999633789062,91.83999633789062
2017-02-02,197.1892547607422,117.85797882080078,120.2528305053711,92.90289306640625,115.83999633789062,54.34931564331055,21.54498291015625,11.930000305175781,29.389999389648438,69.91999816894531,92.08000183105469
2017-02-03,198.5484619140625,118.19654846191406,122.09040832519531,92.86386108398438,116.12999725341797,54.44265365600586,21.536630630493164,10.970000267028809,28.110000610351562,67.38999938964844,92.31999969482422
2017-02-06,198.19354248046875,118.3376235961914,121.17158508300781,93.42572784423828,117.69999694824219,54.405364990234375,21.553335189819336,11.369999885559082,29.3700008392334,67.55000305175781,91.04000091552734
2017-02-07,198.2021942138672,118.77023315429688,120.63636779785156,94.11247253417969,117.45999908447266,54.32444381713867,21.661935806274414,11.289999961853027,29.610000610351562,68.06999969482422,89.5199966430664
2017-02-08,198.4618682861328,118.96771240234375,120.42233276367188,95.39225006103516,118.19000244140625,54.36176300048828,21.636873245239258,11.449999809265137,29.09000015258789,68.73999786376953,89.83999633789062
2017-02-09,199.63929748535156,119.40036010742188,122.11715698242188,94.29197692871094,117.29000091552734,54.43647003173828,21.720415115356445,10.880000114440918,28.25,68.94999694824219,90.80000305175781
2017-02-10,200.42709350585938,119.79533386230469,123.04484558105469,94.23734283447266,117.5999984741211,54.47379684448242,21.7454776763916,10.850000381469727,26.43000030517578,69.62999725341797,92.0
2017-02-13,201.51792907714844,120.47245788574219,123.36595153808594,93.94082641601562,116.80000305175781,54.554691314697266,21.79560089111328,11.069999694824219,26.989999771118164,68.83000183105469,90.55999755859375
2017-02-14,202.32310485839844,120.8768539428711,123.77625274658203,93.26187133789062,116.93000030517578,54.592044830322266,21.845722198486328,10.739999771118164,27.489999771118164,67.26000213623047,91.04000091552734
2017-02-15,203.37928771972656,121.59160614013672,124.51664733886719,92.83265686035156,117.44999694824219,54.610679626464844,21.803955078125,11.970000267028809,27.75,65.51000213623047,90.87999725341797
2017-02-16,203.20611572265625,121.5539779663086,124.16874694824219,93.33992767333984,118.08000183105469,54.5671501159668,21.67864418029785,11.760000228881836,27.3700008392334,68.2300033569336,91.27999877929688
2017-02-17,203.52647399902344,122.08063507080078,124.0885238647461,93.89398956298828,117.68000030517578,54.62314224243164,21.787248611450195,11.489999771118164,25.290000915527344,69.77999877929688,91.12000274658203
2017-02-21,204.73851013183594,122.68254089355469,125.06082153320312,93.73008728027344,117.75,54.803646087646484,21.887495040893555,11.569999694824219,25.790000915527344,68.72000122070312,92.31999969482422
2017-02-22,204.5567169189453,122.72953796386719,124.50774383544922,93.88614654541016,117.91000366210938,54.82854080200195,21.837371826171875,11.739999771118164,27.09000015258789,69.26000213623047,90.87999725341797
2017-02-23,204.69522094726562,122.26870727539062,123.76737976074219,94.16707611083984,118.94000244140625,54.87831497192383,21.787248611450195,11.710000038146973,25.790000915527344,68.63999938964844,92.23999786376953
2017-02-24,204.95494079589844,122.50382232666016,123.67818450927734,95.21279907226562,119.69999694824219,54.92184829711914,21.82901954650879,11.470000267028809,25.719999313354492,69.8499984741211,91.68000030517578
2017-02-27,205.2752685546875,122.65434265136719,124.88238525390625,94.65094757080078,119.12000274658203,54.99032974243164,21.82901954650879,12.09000015258789,25.010000228881836,70.88999938964844,91.76000213623047
2017-02-28,204.72116088867188,122.27815246582031,122.95564270019531,95.00208282470703,119.2300033569336,54.94675827026367,21.81230926513672,12.920000076293945,25.459999084472656,,91.5999984741211
2017-03-01,207.58680725097656,123.61357116699219,125.20347595214844,93.41020202636719,119.05999755859375,55.14928436279297,21.962682723999023,12.539999961853027,24.670000076293945,,91.19999694824219
2017-03-02,206.27951049804688,122.99288177490234,123.76737976074219,93.07401275634766,117.58000183105469,54.974273681640625,22.05457305908203,11.8100004196167,25.940000534057617,69.54000091552734,89.36000061035156
2017-03-03,206.4093475341797,123.21857452392578,123.67818450927734,93.31639099121094,117.51000213623047,54.999271392822266,21.86243438720703,10.960000038146973,25.59000015258789,65.79000091552734,90.31999969482422
2017-03-06,205.7947235107422,122.94585418701172,122.83075714111328,92.87073516845703,116.72000122070312,54.824256896972656,21.937620162963867,11.239999771118164,26.959999084472656,65.41000366210938,90.23999786376953
2017-03-07,205.1800079345703,122.73893737792969,122.02796173095703,92.5892562866211,115.77999877929688,54.46796798706055,21.962682723999023,11.449999809265137,26.459999084472656,66.02999877929688,90.16000366210938
2017-03-08,204.79910278320312,122.95527648925781,121.22512817382812,92.08883666992188,115.05999755859375,54.105445861816406,22.03786849975586,11.859999656677246,31.739999771118164,66.61000061035156,85.36000061035156
2017-03-09,205.05882263183594,123.04928588867188,120.74346160888672,91.35389709472656,114.47000122070312,53.96167755126953,21.996097564697266,12.300000190734863,31.979999542236328,69.18000030517578,84.23999786376953
2017-03-10,205.7774658203125,123.56653594970703,121.2786636352539,91.67448425292969,114.72000122070312,53.94290542602539,21.845722198486328,11.65999984741211,33.45000076293945,67.69999694824219,82.31999969482422
2017-03-13,205.88125610351562,123.7734375,121.56411743164062,91.09584045410156,114.73999786376953,53.98667907714844,21.87914276123047,11.350000381469727,32.38999938964844,65.63999938964844,82.23999786376953
2017-03-14,205.09347534179688,123.47250366210938,120.98430633544922,91.53369903564453,114.12000274658203,53.82415008544922,21.954328536987305,12.300000190734863,33.189998626708984,65.18000030517578,81.5199966430664
2017-03-15,206.86822509765625,124.23429870605469,122.85755157470703,92.65181732177734,116.25,54.56798553466797,21.695354461669922,11.630000114440918,30.079999923706055,61.619998931884766,83.04000091552734
2017-03-16,206.46131896972656,124.14959716796875,123.01805877685547,92.18266296386719,116.7300033569336,54.411705017089844,21.620168685913086,11.210000038146973,28.6299991607666,60.439998626708984,82.87999725341797
2017-03-17,206.0987091064453,124.1063232421875,123.50869750976562,92.76123809814453,116.98999786376953,54.43047332763672,21.628520965576172,11.279999732971191,27.450000762939453,60.720001220703125,82.63999938964844
2017-03-20,205.87265014648438,124.21939849853516,122.97349548339844,93.15999603271484,117.51000213623047,54.32422637939453,21.636873245239258,11.34000015258789,28.110000610351562,59.81999969482422,82.16000366210938
2017-03-21,203.2293701171875,122.3345718383789,119.5035171508789,93.93403625488281,118.54000091552734,53.9366569519043,21.50320816040039,12.470000267028809,30.56999969482422,62.130001068115234,80.87999725341797
2017-03-22,203.70758056640625,123.16387176513672,119.53030395507812,94.30933380126953,118.83000183105469,54.06795120239258,21.486501693725586,12.8100004196167,30.049999237060547,,80.95999908447266
2017-03-23,203.490234375,122.85287475585938,120.2260513305664,94.17646026611328,118.66999816894531,54.086692810058594,21.511568069458008,13.119999885559082,29.790000915527344,65.22000122070312,80.08000183105469
2017-03-24,203.34242248535156,123.10733032226562,120.3128433227539,94.51264190673828,118.86000061035156,54.27421188354492,21.50320816040039,12.960000038146973,30.989999771118164,64.44999694824219,80.72000122070312
2017-03-27,203.13368225097656,123.30520629882812,120.53649139404297,94.94268035888672,119.52999877929688,54.217960357666016,21.386255264282227,12.5,30.780000686645508,62.68000030517578,80.31999969482422
2017-03-28,204.6118621826172,124.05916595458984,121.4758071899414,94.30933380126953,119.04000091552734,54.51799392700195,21.50320816040039,11.529999732971191,29.920000076293945,61.95000076293945,81.19999694824219
2017-03-29,204.80320739746094,124.63404083251953,121.86943817138672,94.87228393554688,119.33000183105469,54.6304817199707,21.54498291015625,11.420000076293945,28.540000915527344,61.02000045776367,82.95999908447266
2017-03-30,205.455322265625,124.84140014648438,122.79086303710938,94.10606384277344,118.47000122070312,54.886783599853516,21.686996459960938,11.539999961853027,27.81999969482422,60.939998626708984,84.55999755859375
2017-03-31,204.9770965576172,124.756591796875,122.98767852783203,94.37971496582031,118.72000122070312,54.86799240112305,21.67864418029785,12.369999885559082,27.59000015258789,60.70000076293945,85.12000274658203
2017-04-03,204.62054443359375,124.68118286132812,121.69051361083984,95.33171844482422,119.3499984741211,54.838497161865234,21.67864418029785,12.380000114440918,26.889999389648438,61.22999954223633,84.4000015258789
2017-04-04,204.7510223388672,124.87903594970703,121.54735565185547,94.81459045410156,119.62000274658203,54.85734176635742,21.703704833984375,11.789999961853027,27.969999313354492,64.7699966430664,85.68000030517578
2017-04-05,204.142333984375,124.37016296386719,120.1697006225586,95.1045150756836,119.62000274658203,54.81340789794922,21.695354461669922,12.890000343322754,27.729999542236328,63.720001220703125,85.44000244140625
2017-04-06,204.7162322998047,124.43614196777344,121.28797912597656,94.96342468261719,119.18000030517578,54.88246154785156,21.7454776763916,12.390000343322754,26.790000915527344,68.25,86.87999725341797
2017-04-07,204.50750732421875,124.37016296386719,121.23426818847656,94.57952117919922,119.45999908447266,54.85734176635742,21.845722198486328,12.869999885559082,27.459999084472656,68.66000366210938,87.68000030517578
2017-04-10,204.62928771972656,124.41730499267578,121.50264739990234,95.01830291748047,119.45999908447266,54.932674407958984,21.803955078125,14.050000190734863,26.709999084472656,68.5,89.12000274658203
2017-04-11,204.3857879638672,123.88008117675781,122.46879577636719,95.91934967041016,121.19000244140625,54.825958251953125,21.737125396728516,15.069999694824219,27.270000457763672,70.55999755859375,89.36000061035156
2017-04-12,203.490234375,123.38059997558594,120.8048324584961,96.44429016113281,122.0199966430664,54.86362075805664,21.628520965576172,15.770000457763672,26.920000076293945,73.41999816894531,88.87999725341797
2017-04-13,202.16854858398438,122.89056396484375,119.6240005493164,96.7420425415039,122.5999984741211,54.75062942504883,21.703704833984375,15.960000038146973,26.020000457763672,74.4800033569336,89.04000091552734
2017-04-17,203.95974731445312,123.90837097167969,121.02850341796875,96.44429016113281,122.23999786376953,54.913841247558594,21.645231246948242,14.65999984741211,25.799999237060547,70.95999908447266,88.4800033569336
2017-04-18,203.3511505126953,123.71990966796875,121.05538940429688,97.7058334350586,122.81999969482422,54.90128707885742,21.461442947387695,14.420000076293945,26.8799991607666,72.87000274658203,88.31999969482422
2017-04-19,202.97720336914062,123.9178237915039,121.4758071899414,97.1729965209961,121.7300033569336,54.85106658935547,21.536630630493164,14.930000305175781,29.809999465942383,73.12999725341797,84.95999908447266
2017-04-20,204.62928771972656,124.95445251464844,123.0234146118164,96.79692077636719,121.95999908447266,55.033119201660156,21.54498291015625,14.149999618530273,27.959999084472656,73.86000061035156,84.31999969482422
2017-04-21,203.97714233398438,124.92618560791016,122.74613189697266,96.79692077636719,122.30999755859375,54.98916244506836,21.561689376831055,14.630000114440918,30.059999465942383,77.1500015258789,82.55999755859375
2017-04-24,206.22047424316406,126.43406677246094,124.2758560180664,96.31887817382812,121.4800033569336,55.24655532836914,21.361194610595703,10.84000015258789,29.8799991607666,63.27000045776367,82.0
2017-04-25,207.42037963867188,127.34817504882812,125.48358917236328,95.15934753417969,120.25,55.346988677978516,21.302715301513672,10.760000228881836,29.389999389648438,62.36000061035156,82.87999725341797
2017-04-26,207.28993225097656,127.16912078857422,126.12763977050781,95.68431854248047,120.83999633789062,55.296756744384766,21.352840423583984,10.850000381469727,29.31999969482422,60.95000076293945,82.08000183105469
2017-04-27,207.46388244628906,127.93248748779297,126.09186553955078,95.6529541015625,120.38999938964844,55.33443069458008,21.386255264282227,10.359999656677246,29.8799991607666,59.81999969482422,81.91999816894531
2017-04-28,207.01168823242188,128.15866088867188,124.40109252929688,95.8645248413086,120.7699966430664,55.315589904785156,21.361194610595703,10.819999694824219,28.549999237060547,60.189998626708984,81.91999816894531
2017-05-01,207.5334014892578,129.2989959716797,125.11674499511719,95.06758117675781,119.66999816894531,55.34394454956055,21.377901077270508,10.109999656677246,29.420000076293945,59.400001525878906,81.19999694824219
2017-05-02,207.6117401123047,129.51571655273438,124.48159790039062,95.5543441772461,119.6500015258789,55.36286926269531,21.344484329223633,10.59000015258789,32.22999954223633,60.31999969482422,79.36000061035156
2017-05-03,207.35951232910156,129.10108947753906,123.7122573852539,95.61719512939453,117.9800033569336,55.41328811645508,21.428024291992188,10.680000305175781,32.79999923706055,59.380001068115234,79.44000244140625
2017-05-04,207.60302734375,129.14816284179688,123.54228973388672,95.14608764648438,116.79000091552734,55.11701965332031,21.29435920715332,10.460000038146973,34.66999816894531,60.08000183105469,75.68000030517578
2017-05-05,208.42031860351562,129.6194305419922,124.33850860595703,95.23245239257812,117.01000213623047,55.211585998535156,21.260944366455078,10.569999694824219,33.83000183105469,58.720001220703125,77.27999877929688
2017-05-08,208.38551330566406,129.90211486816406,123.81963348388672,94.71420288085938,116.75,55.27460861206055,21.377901077270508,9.770000457763672,33.849998474121094,55.40999984741211,77.36000061035156
2017-05-09,208.1942138671875,130.35447692871094,123.76596069335938,94.70636749267578,116.05000305175781,55.236812591552734,21.486501693725586,9.960000038146973,34.209999084472656,55.220001220703125,76.55999755859375
2017-05-10,208.56813049316406,130.42987060546875,124.5353012084961,94.59648895263672,116.04000091552734,55.47634506225586,21.494855880737305,10.210000038146973,34.02000045776367,55.029998779296875,78.87999725341797
2017-05-11,208.14212036132812,130.32620239257812,123.66755676269531,94.59648895263672,116.5,55.4826545715332,21.50320816040039,10.600000381469727,33.720001220703125,54.470001220703125,79.5199966430664
2017-05-12,207.7942657470703,130.6183624267578,123.0144271850586,95.31099700927734,116.83000183105469,55.46373748779297,21.394609451293945,10.399999618530273,33.720001220703125,55.709999084472656,79.5999984741211
2017-05-15,208.9420623779297,131.0330352783203,123.9717025756836,95.05187225341797,117.13999938964844,55.589820861816406,21.336132049560547,10.420000076293945,33.099998474121094,56.72999954223633,81.36000061035156
2017-05-16,208.75071716308594,131.57960510253906,124.01644134521484,95.40519714355469,117.6500015258789,55.67176818847656,21.177404403686523,10.649999618530273,33.439998626708984,55.5,80.87999725341797
2017-05-17,205.046630859375,128.2340850830078,120.67068481445312,96.7948989868164,119.79000091552734,55.42588806152344,21.03538703918457,15.59000015258789,33.900001525878906,62.58000183105469,81.5199966430664
2017-05-18,205.87265014648438,129.3555145263672,121.10899353027344,96.90487670898438,118.80999755859375,55.48896408081055,21.110572814941406,14.65999984741211,32.79999923706055,58.97999954223633,82.08000183105469
2017-05-19,207.2117156982422,129.90211486816406,121.69051361083984,97.13253784179688,119.4000015258789,55.589820861816406,20.960201263427734,12.039999961853027,29.760000228881836,57.81999969482422,83.83999633789062
2017-05-22,208.26380920410156,130.995361328125,122.51351928710938,96.86558532714844,119.9000015258789,55.760040283203125,20.92678451538086,10.930000305175781,30.59000015258789,55.470001220703125,84.31999969482422
2017-05-23,208.7246551513672,131.1272735595703,122.91610717773438,96.21389770507812,119.13999938964844,55.75373077392578,21.018678665161133,10.720000267028809,31.770000457763672,,85.12000274658203
2017-05-24,209.21156311035156,131.73040771484375,122.9966049194336,96.75566864013672,119.61000061035156,55.848289489746094,20.95184898376465,10.020000457763672,30.940000534057617,54.40999984741211,84.80000305175781
2017-05-25,210.2115020751953,132.8518524169922,123.07707977294922,96.78704071044922,119.4800033569336,55.80415725708008,20.976909637451172,9.989999771118164,33.029998779296875,54.31999969482422,80.31999969482422
2017-05-26,210.1680450439453,133.0874786376953,123.04132080078125,96.95196533203125,120.54000091552734,55.835670471191406,21.02703285217285,9.8100004196167,30.040000915527344,54.04999923706055,82.23999786376953
2017-05-30,209.9853973388672,133.20057678222656,122.0751724243164,97.4308853149414,120.13999938964844,55.892417907714844,21.001972198486328,10.380000114440918,30.299999237060547,,81.91999816894531
2017-05-31,209.93325805664062,133.15342712402344,121.94994354248047,97.67432403564453,120.62000274658203,55.8861198425293,20.95184898376465,10.40999984741211,32.290000915527344,53.95000076293945,79.68000030517578
2017-06-01,211.6027069091797,133.6717987060547,124.30269622802734,97.68461608886719,120.72000122070312,56.048824310302734,20.976909637451172,9.890000343322754,31.190000534057617,54.0,79.27999877929688
2017-06-02,212.30702209472656,135.198486328125,125.10781860351562,98.84117126464844,121.61000061035156,56.08047866821289,20.876659393310547,9.75,32.470001220703125,53.7400016784668,78.87999725341797
2017-06-05,212.15048217773438,135.1702117919922,124.32952880859375,98.2274398803711,121.7300033569336,56.029850006103516,20.893367767333984,10.069999694824219,33.709999084472656,53.0,78.4000015258789
2017-06-06,211.47225952148438,134.63304138183594,124.21324920654297,98.76251220703125,123.0999984741211,55.94123077392578,20.843246459960938,10.449999809265137,32.119998931884766,53.220001220703125,79.76000213623047
2017-06-07,211.86358642578125,135.16078186035156,124.32952880859375,98.29036712646484,122.44999694824219,55.82722091674805,20.868305206298828,10.390000343322754,34.22999954223633,54.79999923706055,75.68000030517578
2017-06-08,211.9679412841797,135.30215454101562,126.02922058105469,98.03075408935547,121.6500015258789,55.871543884277344,20.943492889404297,10.15999984741211,33.84000015258789,53.72999954223633,75.44000244140625
2017-06-09,211.64617919921875,131.9188995361328,126.68228912353516,97.88124084472656,120.54000091552734,55.9159049987793,21.010324478149414,10.699999809265137,32.59000015258789,52.560001373291016,75.91999816894531
2017-06-12,211.6027069091797,131.2120819091797,126.47657012939453,97.84983825683594,120.36000061035156,56.01082992553711,20.976909637451172,11.460000038146973,33.95000076293945,52.31999969482422,76.16000366210938
2017-06-13,212.63742065429688,132.27703857421875,127.12063598632812,97.8655014038086,120.4800033569336,56.11214065551758,20.95184898376465,10.420000076293945,32.34000015258789,51.66999816894531,76.80000305175781
2017-06-14,212.36790466308594,131.70213317871094,126.36917877197266,99.3761978149414,119.81999969482422,56.118446350097656,20.935136795043945,10.640000343322754,32.02000045776367,52.220001220703125,73.83999633789062
2017-06-15,211.959228515625,131.11782836914062,125.72509765625,99.21882629394531,119.31999969482422,55.90319061279297,21.06044578552246,10.899999618530273,31.899999618530273,51.59000015258789,73.44000244140625
2017-06-16,212.00547790527344,130.5489501953125,125.41195678710938,99.41558074951172,119.33999633789062,55.808231353759766,20.98526382446289,10.380000114440918,27.93000030517578,51.47999954223633,73.91999816894531
2017-06-19,213.7705078125,132.7318878173828,126.34234619140625,99.27392578125,118.43000030517578,55.97919845581055,21.07715606689453,10.369999885559082,30.34000015258789,51.599998474121094,72.95999908447266
2017-06-20,212.3287811279297,131.6923828125,125.06307220458984,100.16303253173828,118.18000030517578,55.78291320800781,21.110572814941406,10.859999656677246,32.4900016784668,51.599998474121094,71.5999984741211
2017-06-21,212.2764129638672,132.99647521972656,124.74995422363281,100.36763000488281,118.5199966430664,55.46002197265625,21.068801879882812,10.75,33.31999969482422,51.63999938964844,69.68000030517578
2017-06-22,212.18023681640625,132.95864868164062,125.2240982055664,100.58793640136719,118.91999816894531,55.611942291259766,21.07715606689453,10.479999542236328,32.650001525878906,51.130001068115234,70.23999786376953
2017-06-23,212.4336395263672,133.4689483642578,126.0560531616211,100.54073333740234,119.43000030517578,55.839874267578125,21.010324478149414,10.020000457763672,31.920000076293945,51.15999984741211,70.87999725341797
2017-06-26,212.57345581054688,132.84524536132812,126.20813751220703,100.91842651367188,118.36000061035156,55.9159049987793,21.043743133544922,9.899999618530273,31.770000457763672,50.02000045776367,71.44000244140625
2017-06-27,210.86093139648438,130.4355926513672,125.09884643554688,99.8404769897461,118.80999755859375,55.73855972290039,20.809829711914062,11.0600004196167,32.279998779296875,52.099998474121094,72.80000305175781
2017-06-28,212.74822998046875,132.31610107421875,127.01329040527344,99.50996398925781,118.9000015258789,55.96652603149414,20.742996215820312,10.029999732971191,30.799999237060547,52.5099983215332,73.5999984741211
2017-06-29,210.87835693359375,130.019775390625,126.26184844970703,98.67594909667969,118.31999969482422,55.82722091674805,20.642745971679688,11.4399995803833,30.459999084472656,54.65999984741211,73.68000030517578
2017-06-30,211.27154541015625,130.06703186035156,126.06503295898438,98.44776916503906,118.0199966430664,55.96018981933594,20.676164627075195,11.180000305175781,28.700000762939453,55.220001220703125,76.0
2017-07-03,211.6298065185547,128.69679260253906,127.12063598632812,98.13082885742188,116.08999633789062,55.932865142822266,20.80147361755371,11.220000267028809,30.260000228881836,55.25,76.95999908447266
2017-07-05,212.11911010742188,129.96307373046875,126.66439056396484,98.15447235107422,116.5199966430664,55.88834762573242,20.809829711914062,11.069999694824219,32.61000061035156,56.439998626708984,74.0
2017-07-06,210.17942810058594,128.79127502441406,125.01033020019531,97.34235382080078,116.47000122070312,55.74845504760742,20.717933654785156,12.539999961853027,32.81999969482422,56.959999084472656,74.4800033569336
2017-07-07,211.5424041748047,130.18038940429688,126.22322845458984,96.75890350341797,115.27999877929688,55.69755935668945,20.751352310180664,11.1899995803833,33.16999816894531,55.7599983215332,72.80000305175781
2017-07-10,211.7695770263672,131.0309295654297,125.67521667480469,96.90083312988281,115.47000122070312,55.761173248291016,20.75970458984375,11.109999656677246,33.22999954223633,53.18000030517578,73.04000091552734
2017-07-11,211.61231994628906,131.39947509765625,126.0435562133789,97.0663833618164,115.62000274658203,55.7230110168457,20.684518814086914,10.890000343322754,33.61000061035156,53.220001220703125,74.16000366210938
2017-07-12,213.2025604248047,132.95864868164062,127.0138931274414,97.73656463623047,116.02999877929688,56.08539962768555,20.684518814086914,10.300000190734863,32.47999954223633,52.43000030517578,74.63999938964844
2017-07-13,213.56076049804688,133.25160217285156,127.12173461914062,97.12158966064453,115.81999969482422,56.12992858886719,20.692873001098633,9.899999618530273,31.760000228881836,52.209999084472656,75.76000213623047
2017-07-14,214.5568389892578,134.30055236816406,127.33732604980469,97.23982238769531,116.7699966430664,56.28892135620117,20.567564010620117,9.510000228881836,30.280000686645508,51.029998779296875,76.72000122070312
2017-07-17,214.5306396484375,134.36671447753906,127.6338119506836,97.50792694091797,117.29000091552734,56.307979583740234,20.567564010620117,9.819999694824219,30.610000610351562,50.0,75.5999984741211
2017-07-18,214.6442413330078,135.26443481445312,127.3014144897461,98.35945892333984,118.11000061035156,56.333412170410156,20.458959579467773,9.890000343322754,29.959999084472656,49.54999923706055,76.31999969482422
2017-07-19,215.80633544921875,136.05816650390625,128.56822204589844,98.39885711669922,118.08000183105469,56.42878723144531,20.509082794189453,9.789999961853027,29.549999237060547,48.2599983215332,77.5199966430664
2017-07-20,215.9024658203125,136.2377166748047,128.6580352783203,98.68269348144531,118.23999786376953,56.46058654785156,20.38377571105957,9.579999923706055,29.25,47.0,76.87999725341797
2017-07-21,215.71022033691406,136.1810760498047,128.07403564453125,99.10061645507812,119.26000213623047,56.41607666015625,20.316940307617188,9.359999656677246,29.25,47.45000076293945,74.72000122070312
2017-07-24,215.6577606201172,136.8047332763672,128.2537384033203,98.71424865722656,119.30999755859375,56.46058654785156,20.325294494628906,9.430000305175781,29.239999771118164,47.0,76.0
2017-07-25,216.18203735351562,136.45513916015625,129.4217529296875,97.42908477783203,118.91999816894531,56.485992431640625,20.358713150024414,9.430000305175781,29.18000030517578,49.56999969482422,78.4800033569336
2017-07-26,216.19078063964844,136.8992156982422,128.7030029296875,97.58677673339844,119.87999725341797,56.56866455078125,20.241756439208984,9.600000381469727,29.440000534057617,47.279998779296875,79.68000030517578
2017-07-27,215.98980712890625,136.03929138183594,127.88541412353516,97.10580444335938,119.79000091552734,56.524147033691406,20.316940307617188,10.109999656677246,29.809999465942383,48.41999816894531,80.4800033569336
2017-07-28,215.7364044189453,135.92587280273438,127.54399871826172,97.68136596679688,120.69000244140625,56.53050231933594,20.191633224487305,10.289999961853027,29.860000610351562,48.529998779296875,81.36000061035156
2017-07-31,215.6140594482422,135.34947204589844,127.13964080810547,97.7996826171875,120.75,56.53050231933594,20.108091354370117,10.260000228881836,30.84000015258789,48.13999938964844,82.23999786376953
2017-08-01,216.0946502685547,135.66131591796875,127.38225555419922,98.4863052368164,120.6500015258789,56.58669662475586,20.141508102416992,10.09000015258789,30.540000915527344,49.970001220703125,80.72000122070312
2017-08-02,216.19947814941406,136.0298309326172,125.98966979980469,98.5416259765625,120.4000015258789,56.59947204589844,20.11644744873047,10.279999732971191,30.43000030517578,48.75,81.12000274658203
2017-08-03,215.7801055908203,135.50064086914062,125.36073303222656,99.56094360351562,120.58999633789062,56.49089813232422,20.066322326660156,10.4399995803833,29.649999618530273,47.93000030517578,80.16000366210938
