Date,SPY,QQQ,IWM,VIX,UUP,TLT,GLD,HYG,MOVE,USO,OVX
2018-01-29,251.2498779296875,161.42979431152344,143.47084045410156,13.84000015258789,19.499900817871094,97.9857406616211,127.3499984741211,57.009456634521484,55.97999954223633,104.87999725341797,22.729999542236328
2018-01-30,248.67282104492188,160.1011962890625,142.0967254638672,14.789999961853027,19.466453552246094,97.410888671875,126.80000305175781,56.813880920410156,57.279998779296875,103.19999694824219,22.899999618530273
2018-01-31,248.79637145996094,160.76547241210938,141.35540771484375,13.539999961853027,19.44136619567871,97.9857406616211,127.6500015258789,56.911678314208984,57.20000076293945,103.83999633789062,22.229999542236328
2018-02-01,248.5139617919922,159.39889526367188,141.7984161376953,13.470000267028809,19.341022491455078,96.56562805175781,128.07000732421875,56.804325103759766,57.83000183105469,105.91999816894531,22.239999771118164
2018-02-02,243.103759765625,156.21963500976562,139.0681915283203,17.309999465942383,19.458091735839844,95.66963195800781,126.38999938964844,56.44423294067383,60.33000183105469,104.31999969482422,23.799999237060547
2018-02-05,232.9365234375,150.0604248046875,133.72531127929688,37.31999969482422,19.54170799255371,96.57364654541016,126.70999908447266,56.1300163269043,60.40999984741211,102.16000366210938,25.90999984741211
2018-02-06,237.5259552001953,154.03688049316406,135.32540893554688,29.979999542236328,19.583520889282227,95.97360229492188,125.37999725341797,56.47047424316406,,101.5999984741211,26.59000015258789
2018-02-07,236.23741149902344,152.04391479492188,135.4611053466797,27.729999542236328,19.734033584594727,95.06158447265625,124.79000091552734,56.26095962524414,66.06999969482422,98.95999908447266,26.790000915527344
2018-02-08,227.3764190673828,145.6284637451172,131.4833221435547,33.459999084472656,19.734033584594727,94.95756530761719,124.9800033569336,55.769981384277344,67.8499984741211,96.72000122070312,29.5
2018-02-09,230.79188537597656,148.1434326171875,132.6856689453125,29.059999465942383,19.750757217407227,94.35752868652344,124.7699966430664,55.612850189208984,,94.87999725341797,29.850000381469727
2018-02-12,234.18101501464844,150.7721710205078,133.94232177734375,25.610000610351562,19.68386459350586,94.77354431152344,125.37000274658203,55.992557525634766,69.86000061035156,95.12000274658203,29.420000076293945
2018-02-13,234.76348876953125,151.55039978027344,134.23153686523438,24.969999313354492,19.57515525817871,95.1976089477539,126.08000183105469,55.815834045410156,68.97000122070312,94.95999908447266,30.389999389648438
2018-02-14,237.93194580078125,154.38796997070312,136.64532470703125,19.260000228881836,19.42464256286621,94.14151000976562,128.22999572753906,55.913997650146484,69.5199966430664,97.44000244140625,27.729999542236328
2018-02-15,240.96798706054688,157.25404357910156,138.13702392578125,19.1299991607666,19.341022491455078,94.46150970458984,128.3800048828125,56.365692138671875,66.68000030517578,98.63999938964844,27.56999969482422
2018-02-16,241.03863525390625,156.5518035888672,138.6251983642578,19.459999084472656,19.474815368652344,94.97357177734375,127.95999908447266,56.5948486328125,63.029998779296875,99.04000091552734,26.969999313354492
2018-02-20,239.5294189453125,156.8649444580078,137.48609924316406,20.600000381469727,19.600242614746094,94.55755615234375,126.23999786376953,56.39844512939453,60.2599983215332,99.12000274658203,27.579999923706055
2018-02-21,238.33790588378906,156.41891479492188,137.63072204589844,20.020000457763672,19.675498962402344,93.39741516113281,125.66000366210938,56.14311599731445,61.15999984741211,98.31999969482422,26.93000030517578
2018-02-22,238.64675903320312,156.39993286132812,137.41380310058594,18.719999313354492,19.608604431152344,93.6775131225586,126.30000305175781,56.18240737915039,61.13999938964844,100.72000122070312,24.979999542236328
2018-02-23,242.45071411132812,159.59817504882812,139.20379638671875,16.489999771118164,19.650413513183594,94.50955200195312,126.13999938964844,56.555564880371094,64.5999984741211,102.16000366210938,24.3700008392334
2018-02-26,245.2660675048828,161.71450805664062,140.1168670654297,15.800000190734863,19.625328063964844,94.54157257080078,126.44999694824219,56.65375518798828,63.720001220703125,102.87999725341797,24.360000610351562
2018-02-27,242.20358276367188,159.71205139160156,138.10084533691406,18.59000015258789,19.750757217407227,94.40552520751953,125.12999725341797,56.50318145751953,63.93000030517578,101.19999694824219,25.290000915527344
2018-02-28,239.7500457763672,158.6870880126953,135.9220733642578,19.850000381469727,19.80929183959961,95.00556945800781,125.0,56.418113708496094,62.970001220703125,98.95999908447266,26.920000076293945
2018-03-01,236.263916015625,156.09625244140625,135.560546875,22.469999313354492,19.742393493652344,95.65411376953125,124.72000122070312,56.044090270996094,63.65999984741211,98.80000305175781,26.979999542236328
2018-03-02,237.48182678222656,157.5292510986328,137.73019409179688,19.59000015258789,19.658775329589844,94.8764877319336,125.38999938964844,56.35957717895508,65.30000305175781,98.95999908447266,26.149999618530273
2018-03-05,240.22659301757812,159.27545166015625,138.95968627929688,18.729999542236328,19.658775329589844,94.61996459960938,125.18000030517578,56.35957717895508,64.70999908447266,100.72000122070312,26.299999237060547
2018-03-06,240.83560180664062,159.9492950439453,140.4603729248047,18.360000610351562,19.608604431152344,94.7081298828125,126.52999877929688,56.43844223022461,63.5,100.55999755859375,25.549999237060547
2018-03-07,240.74732971191406,160.31942749023438,141.6989288330078,17.760000228881836,19.591880798339844,94.60395050048828,125.72000122070312,56.30044174194336,63.349998474121094,98.80000305175781,26.940000534057617
2018-03-08,241.9123077392578,161.2020263671875,141.4096221923828,16.540000915527344,19.717309951782227,95.1490707397461,125.41999816894531,56.36614990234375,61.58000183105469,97.19999694824219,26.15999984741211
2018-03-09,246.1222381591797,164.3337860107422,143.6697540283203,14.640000343322754,19.692222595214844,94.52378845214844,125.54000091552734,56.56990432739258,58.970001220703125,99.76000213623047,26.229999542236328
