window,date_start,date_end,total_edges,retrain_triggered,signal_fired,cooldown_active,windows_since_retrain,f1,directional_acc,y_true,y_pred,best_params,graph_msm,unstable_edges,active_features,retrainer,model_type
1,2017-01-04,2019-01-04,22,False,False,False,0,0.4325,0.6471,"[2, 2, 2, 2, 2, 1, 0, 2, 2, 2, 2, 0, 1, 1, 2, 0, 0, 2, 2, 1, 2]","[2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 1, 0, 2, 1, 2, 2, 2, 2, 0, 2, 0]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",1.0,{},,msm_tau_1_0.8_tau_2_0.75_lb_4,rf
2,2017-02-03,2019-02-05,14,False,False,True,1,0.3143,0.4286,"[2, 0, 0, 1, 1, 2, 2, 0, 2, 1, 1, 0, 2, 1, 1, 1, 0, 2, 0, 0, 0]","[2, 2, 0, 0, 2, 0, 1, 0, 2, 1, 2, 0, 0, 2, 0, 2, 2, 0, 2, 2, 0]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",1.0,{},,msm_tau_1_0.8_tau_2_0.75_lb_4,rf
3,2017-03-07,2019-03-07,19,False,False,True,2,0.4769,0.625,"[0, 0, 2, 2, 2, 1, 2, 2, 1, 0, 2, 0, 1, 2, 0, 2, 2, 2, 1, 1, 2]","[0, 0, 2, 2, 1, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 2, 1]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",1.0,{},,msm_tau_1_0.8_tau_2_0.75_lb_4,rf
4,2017-04-05,2019-04-05,15,False,False,False,3,0.4269,0.5833,"[2, 1, 0, 2, 1, 2, 1, 1, 0, 1, 1, 2, 0, 1, 2, 1, 1, 0, 0, 2, 0]","[2, 2, 0, 2, 0, 2, 0, 1, 1, 2, 1, 1, 0, 0, 0, 2, 0, 2, 0, 1, 0]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",1.0,{},,msm_tau_1_0.8_tau_2_0.75_lb_4,rf
5,2017-05-05,2019-05-07,15,False,False,False,4,0.4469,0.6667,"[0, 0, 0, 2, 0, 2, 2, 2, 0, 0, 2, 0, 0, 2, 0, 0, 2, 0, 0, 2, 2]","[0, 2, 0, 2, 0, 2, 0, 1, 0, 1, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",0.7875,{},,msm_tau_1_0.8_tau_2_0.75_lb_4,rf
6,2017-06-06,2019-06-06,15,False,False,False,5,0.3557,0.5625,"[2, 2, 2, 1, 0, 2, 1, 1, 2, 2, 2, 0, 0, 0, 1, 2, 2, 2, 2, 2, 1]","[2, 2, 2, 2, 0, 0, 0, 2, 1, 1, 2, 2, 0, 0, 2, 2, 0, 1, 0, 2, 2]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",0.8,{},,msm_tau_1_0.8_tau_2_0.75_lb_4,rf
7,2017-07-06,2019-07-08,26,False,False,False,6,0.2917,0.4211,"[0, 1, 2, 2, 2, 1, 0, 0, 2, 0, 2, 2, 2, 0, 2, 0, 0, 0, 0, 0, 0]","[2, 2, 1, 0, 1, 0, 2, 0, 0, 1, 2, 2, 0, 2, 2, 1, 2, 0, 0, 0, 0]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",0.6339,{},,msm_tau_1_0.8_tau_2_0.75_lb_4,rf
8,2017-08-04,2019-08-06,24,False,False,False,7,0.4211,0.6667,"[2, 1, 2, 0, 0, 2, 0, 2, 2, 2, 0, 2, 1, 0, 2, 0, 2, 2, 1, 0, 2]","[0, 0, 2, 2, 0, 2, 0, 0, 2, 2, 0, 2, 2, 0, 0, 0, 0, 2, 0, 0, 1]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",0.6667,{},,msm_tau_1_0.8_tau_2_0.75_lb_4,rf
9,2017-09-05,2019-09-05,19,True,True,False,0,0.3429,0.6923,"[2, 1, 1, 1, 2, 2, 1, 0, 1, 1, 1, 0, 1, 0, 2, 0, 0, 2, 0, 0, 2]","[2, 2, 2, 0, 2, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2, 2, 0, 0, 0, 0, 0]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",0.6774,"{""(7, 6, 1)"": 0.25, ""(6, 6, 4)"": 0.75, ""(6, 8, 0)"": 0.75, ""(8, 8, 2)"": 0.5, ""(9, 3, 3)"": 0.5, ""(3, 5, 2)"": 0.25, ""(9, 0, 4)"": 0.25, ""(6, 6, 3)"": 0.5, ""(3, 6, 0)"": 0.75, ""(2, 9, 0)"": 0.5, ""(6, 7, 1)"": 0.25, ""(7, 6, 5)"": 0.25, ""(6, 6, 2)"": 0.25, ""(3, 10, 0)"": 0.25, ""(9, 5, 2)"": 0.25, ""(7, 10, 5)"": 0.25, ""(6, 7, 0)"": 0.5}",,msm_tau_1_0.8_tau_2_0.75_lb_4,rf
10,2017-10-04,2019-10-04,21,False,False,True,1,0.3278,0.6,"[2, 0, 0, 2, 2, 2, 1, 2, 0, 1, 0, 2, 0, 1, 1, 2, 2, 1, 1, 0, 2]","[2, 2, 0, 2, 2, 2, 2, 0, 2, 2, 0, 0, 2, 2, 2, 2, 0, 2, 0, 0, 2]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",0.625,{},,msm_tau_1_0.8_tau_2_0.75_lb_4,rf
11,2017-11-02,2019-11-04,16,False,True,True,2,0.6178,0.8182,"[2, 1, 1, 2, 1, 0, 1, 1, 1, 2, 1, 1, 0, 0, 1, 2, 1, 2, 0, 0, 0]","[2, 1, 0, 2, 2, 0, 1, 2, 0, 2, 0, 1, 0, 2, 1, 2, 2, 2, 2, 0, 0]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",0.6452,{},,msm_tau_1_0.8_tau_2_0.75_lb_4,rf
12,2017-12-04,2019-12-04,16,False,False,False,3,0.4799,0.4545,"[2, 1, 2, 0, 1, 1, 2, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1, 0, 1, 2, 0]","[1, 0, 2, 0, 2, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 2, 1, 0, 1, 1, 0]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 100}",0.6923,{},,msm_tau_1_0.8_tau_2_0.75_lb_4,rf
13,2018-01-04,2020-01-06,19,True,True,False,0,0.5258,0.5333,"[2, 0, 2, 2, 0, 2, 0, 1, 2, 1, 0, 1, 1, 0, 0, 2, 1, 1, 0, 2, 2]","[0, 1, 2, 1, 2, 1, 1, 1, 2, 1, 0, 1, 0, 0, 0, 2, 0, 0, 0, 1, 2]","{""class_weight"": null, ""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""n_estimators"": 200}",0.72,"{""(7, 8, 4)"": 0.25, ""(0, 3, 3)"": 0.25, ""(0, 2, 1)"": 0.25, ""(6, 8, 0)"": 0.75, ""(3, 5, 2)"": 0.25, ""(9, 0, 4)"": 0.25, ""(0, 8, 1)"": 0.25, ""(3, 6, 0)"": 0.5, ""(1, 8, 3)"": 0.25, ""(7, 7, 3)"": 0.25, ""(6, 7, 0)"": 0.75}",,msm_tau_1_0.8_tau_2_0.75_lb_4,rf
